Review_ID,Product_ID,Customer_ID,Rating,Review_Text
2763,P116,C0055,5,"Perfect, works exactly as described. Thanks TechStore."
2764,P101,C0315,5,"Perfect, works exactly as described. Thanks TechStore."
2765,P129,C0364,4,"Works well, satisfied with the purchase."
2766,P113,C0621,5,"Perfect, works exactly as described. Thanks TechStore."
2767,P109,C0506,4,"Good, but shipping was a bit slow to Guelma."
2768,P115,C0038,5,"Excellent product, highly recommended!"
2769,P109,C0322,4,"Good, but shipping was a bit slow to Guelma."
2770,P135,C0402,2,"Not good, stopped working after a week."
2771,P122,C0441,1,"Terrible, do not buy this! Very bad quality."
2772,P104,C1105,5,"Perfect, works exactly as described. Thanks TechStore."
2773,P107,C1097,2,"Not good, stopped working after a week."
2774,P105,C0412,3,"Average, expected better battery life."
2775,P104,C0884,4,"Works well, satisfied with the purchase."
2776,P123,C0562,3,"It is okay, nothing special."
2777,P122,C0431,1,"Terrible, do not buy this! Very bad quality."
2778,P131,C0671,4,Nice design but a bit expensive.
2779,P126,C0092,1,"Terrible, do not buy this! Very bad quality."
2780,P116,C0180,5,"Excellent product, highly recommended!"
2781,P115,C0657,4,"Works well, satisfied with the purchase."
2782,P118,C0565,5,"Excellent product, highly recommended!"
2783,P101,C0349,3,"Average, expected better battery life."
2784,P123,C0791,4,Nice design but a bit expensive.
2785,P104,C0945,4,"Works well, satisfied with the purchase."
2786,P126,C0423,1,"Waste of money, totally disappointed."
2787,P134,C0270,5,Amazing quality for the price. Fast delivery.
2788,P110,C0114,5,"Perfect, works exactly as described. Thanks TechStore."
2789,P107,C0980,4,"Good, but shipping was a bit slow to Guelma."
2790,P112,C0122,4,"Works well, satisfied with the purchase."
2791,P135,C0167,4,Nice design but a bit expensive.
2792,P122,C0194,5,"Perfect, works exactly as described. Thanks TechStore."
2793,P117,C0103,3,"Average, expected better battery life."
2794,P104,C0118,4,"Works well, satisfied with the purchase."
2795,P120,C0361,2,"Not good, stopped working after a week."
2796,P130,C0343,4,Nice design but a bit expensive.
2797,P122,C0371,3,"Average, expected better battery life."
2798,P130,C0216,3,"Average, expected better battery life."
2799,P106,C1070,4,Nice design but a bit expensive.
2800,P137,C0061,3,"It is okay, nothing special."
2801,P122,C0905,1,"Terrible, do not buy this! Very bad quality."
2802,P120,C0875,1,"Waste of money, totally disappointed."
2803,P123,C0014,5,Amazing quality for the price. Fast delivery.
2804,P135,C0824,5,"Excellent product, highly recommended!"
2805,P116,C0677,4,"Good, but shipping was a bit slow to Guelma."
2806,P101,C0044,5,Amazing quality for the price. Fast delivery.
2807,P117,C0100,4,Nice design but a bit expensive.
2808,P119,C0303,1,"Waste of money, totally disappointed."
2809,P115,C0463,5,Amazing quality for the price. Fast delivery.
2810,P133,C0071,2,"Not good, stopped working after a week."
2811,P106,C0048,4,"Works well, satisfied with the purchase."
2812,P106,C0870,5,"Perfect, works exactly as described. Thanks TechStore."
2813,P117,C0105,5,"Excellent product, highly recommended!"
2814,P100,C0227,4,"Good, but shipping was a bit slow to Guelma."
2815,P109,C0193,4,Nice design but a bit expensive.
2816,P133,C1058,5,Amazing quality for the price. Fast delivery.
2817,P110,C0537,5,"Perfect, works exactly as described. Thanks TechStore."
2818,P110,C0709,1,"Terrible, do not buy this! Very bad quality."
2819,P100,C0897,4,"Good, but shipping was a bit slow to Guelma."
2820,P135,C1030,4,Nice design but a bit expensive.
2821,P113,C0334,5,"Excellent product, highly recommended!"
2822,P131,C1128,1,"Terrible, do not buy this! Very bad quality."
2823,P122,C0429,1,"Waste of money, totally disappointed."
2824,P110,C0497,4,"Works well, satisfied with the purchase."
2825,P114,C0552,4,"Works well, satisfied with the purchase."
2826,P101,C1144,4,"Works well, satisfied with the purchase."
2827,P123,C0905,5,Amazing quality for the price. Fast delivery.
2828,P120,C0125,2,"Not good, stopped working after a week."
2829,P129,C0685,3,"Average, expected better battery life."
2830,P108,C0773,4,Nice design but a bit expensive.
2831,P124,C0553,5,"Excellent product, highly recommended!"
2832,P108,C0273,5,Amazing quality for the price. Fast delivery.
2833,P111,C0385,4,"Works well, satisfied with the purchase."
2834,P134,C0760,4,"Good, but shipping was a bit slow to Guelma."
2835,P112,C0399,3,"Average, expected better battery life."
2836,P102,C0437,4,"Good, but shipping was a bit slow to Guelma."
2837,P109,C1013,5,Amazing quality for the price. Fast delivery.
2838,P102,C0292,4,"Works well, satisfied with the purchase."
2839,P107,C0114,5,Amazing quality for the price. Fast delivery.
2840,P126,C0593,5,"Perfect, works exactly as described. Thanks TechStore."
2841,P126,C0420,5,"Excellent product, highly recommended!"
2842,P125,C0181,2,"Not good, stopped working after a week."
2843,P129,C0435,5,"Excellent product, highly recommended!"
2844,P133,C0904,4,"Good, but shipping was a bit slow to Guelma."
2845,P109,C0705,5,Amazing quality for the price. Fast delivery.
2846,P104,C0622,3,"It is okay, nothing special."
2847,P100,C0920,3,"Average, expected better battery life."
2848,P135,C0579,4,"Works well, satisfied with the purchase."
2849,P127,C1194,3,"It is okay, nothing special."
2850,P108,C1070,5,"Excellent product, highly recommended!"
2851,P125,C1090,5,"Excellent product, highly recommended!"
2852,P127,C0877,2,"Not good, stopped working after a week."
2853,P134,C0987,3,"Average, expected better battery life."
2854,P107,C0203,4,Nice design but a bit expensive.
2855,P124,C0935,4,Nice design but a bit expensive.
2856,P106,C1011,4,"Works well, satisfied with the purchase."
2857,P135,C0495,5,"Perfect, works exactly as described. Thanks TechStore."
2858,P107,C0741,1,"Waste of money, totally disappointed."
2859,P110,C0575,5,"Excellent product, highly recommended!"
2860,P123,C1092,4,Nice design but a bit expensive.
2861,P123,C0748,4,"Works well, satisfied with the purchase."
2862,P101,C0118,4,"Works well, satisfied with the purchase."
2863,P101,C0606,3,"It is okay, nothing special."
2864,P129,C0926,3,"Average, expected better battery life."
2865,P134,C0420,3,"Average, expected better battery life."
2866,P102,C0266,4,"Works well, satisfied with the purchase."
2867,P136,C0962,3,"It is okay, nothing special."
2868,P115,C0597,5,"Perfect, works exactly as described. Thanks TechStore."
2869,P110,C0928,4,Nice design but a bit expensive.
2870,P117,C0045,4,"Good, but shipping was a bit slow to Guelma."
2871,P114,C0267,1,"Waste of money, totally disappointed."
2872,P109,C0082,1,"Terrible, do not buy this! Very bad quality."
2873,P133,C0542,4,"Works well, satisfied with the purchase."
2874,P132,C0813,2,"Not good, stopped working after a week."
2875,P104,C0196,4,"Good, but shipping was a bit slow to Guelma."
2876,P109,C0284,3,"Average, expected better battery life."
2877,P133,C0265,5,"Excellent product, highly recommended!"
2878,P100,C0573,2,"Not good, stopped working after a week."
2879,P107,C0355,3,"It is okay, nothing special."
2880,P136,C0492,4,"Works well, satisfied with the purchase."
2881,P133,C0609,5,Amazing quality for the price. Fast delivery.
2882,P133,C0283,5,"Perfect, works exactly as described. Thanks TechStore."
2883,P131,C0545,2,"Not good, stopped working after a week."
2884,P108,C0915,1,"Waste of money, totally disappointed."
2885,P101,C0316,4,"Good, but shipping was a bit slow to Guelma."
2886,P115,C1132,5,"Excellent product, highly recommended!"
2887,P103,C0507,4,Nice design but a bit expensive.
2888,P134,C0475,3,"It is okay, nothing special."
2889,P135,C0046,4,"Works well, satisfied with the purchase."
2890,P107,C0478,3,"It is okay, nothing special."
2891,P132,C0145,3,"It is okay, nothing special."
2892,P102,C0967,3,"Average, expected better battery life."
2893,P137,C1164,2,"Not good, stopped working after a week."
2894,P105,C0419,5,Amazing quality for the price. Fast delivery.
2895,P132,C0169,1,"Waste of money, totally disappointed."
2896,P111,C0700,1,"Terrible, do not buy this! Very bad quality."
2897,P111,C0210,1,"Terrible, do not buy this! Very bad quality."
2898,P102,C0445,2,"Not good, stopped working after a week."
2899,P109,C0113,4,Nice design but a bit expensive.
2900,P127,C0821,4,"Works well, satisfied with the purchase."
2901,P100,C0442,1,"Waste of money, totally disappointed."
2902,P134,C0475,2,"Not good, stopped working after a week."
2903,P115,C0918,4,"Good, but shipping was a bit slow to Guelma."
2904,P124,C0011,4,"Works well, satisfied with the purchase."
2905,P130,C0309,2,"Not good, stopped working after a week."
2906,P131,C0175,3,"It is okay, nothing special."
2907,P133,C1057,5,"Excellent product, highly recommended!"
2908,P127,C0197,4,Nice design but a bit expensive.
2909,P131,C0573,3,"Average, expected better battery life."
2910,P100,C0344,5,"Perfect, works exactly as described. Thanks TechStore."
2911,P109,C1024,4,"Works well, satisfied with the purchase."
2912,P132,C1053,3,"Average, expected better battery life."
2913,P122,C0084,3,"Average, expected better battery life."
2914,P116,C1069,2,"Not good, stopped working after a week."
2915,P119,C0878,5,"Perfect, works exactly as described. Thanks TechStore."
2916,P115,C0726,4,"Good, but shipping was a bit slow to Guelma."
2917,P110,C1021,5,"Perfect, works exactly as described. Thanks TechStore."
2918,P104,C0052,1,"Waste of money, totally disappointed."
2919,P137,C1189,4,Nice design but a bit expensive.
2920,P134,C0365,2,"Not good, stopped working after a week."
2921,P114,C0958,1,"Waste of money, totally disappointed."
2922,P101,C0278,5,Amazing quality for the price. Fast delivery.
2923,P128,C0291,1,"Terrible, do not buy this! Very bad quality."
2924,P109,C0790,3,"It is okay, nothing special."
2925,P125,C0151,4,"Works well, satisfied with the purchase."
2926,P130,C0503,4,"Good, but shipping was a bit slow to Guelma."
2927,P100,C1169,5,"Excellent product, highly recommended!"
2928,P131,C0145,5,"Perfect, works exactly as described. Thanks TechStore."
2929,P126,C1155,5,Amazing quality for the price. Fast delivery.
2930,P128,C0872,4,"Works well, satisfied with the purchase."
2931,P117,C0918,3,"Average, expected better battery life."
2932,P109,C0086,1,"Waste of money, totally disappointed."
2933,P109,C0624,5,"Excellent product, highly recommended!"
2934,P107,C0728,3,"It is okay, nothing special."
2935,P102,C0851,2,"Not good, stopped working after a week."
2936,P113,C0564,3,"Average, expected better battery life."
2937,P129,C0678,3,"It is okay, nothing special."
2938,P108,C0697,2,"Not good, stopped working after a week."
2939,P132,C1112,5,"Excellent product, highly recommended!"
2940,P101,C1180,4,Nice design but a bit expensive.
2941,P108,C1121,4,Nice design but a bit expensive.
2942,P116,C1136,2,"Not good, stopped working after a week."
2943,P103,C0399,2,"Not good, stopped working after a week."
2944,P112,C0492,4,"Good, but shipping was a bit slow to Guelma."
2945,P132,C0418,5,"Perfect, works exactly as described. Thanks TechStore."
2946,P135,C0223,5,"Perfect, works exactly as described. Thanks TechStore."
2947,P103,C0334,4,Nice design but a bit expensive.
2948,P133,C1187,3,"Average, expected better battery life."
2949,P134,C0608,2,"Not good, stopped working after a week."
2950,P113,C0057,4,"Good, but shipping was a bit slow to Guelma."
2951,P105,C0031,3,"Average, expected better battery life."
2952,P129,C0877,4,Nice design but a bit expensive.
2953,P122,C0163,5,"Perfect, works exactly as described. Thanks TechStore."
2954,P116,C0371,3,"Average, expected better battery life."
2955,P116,C0124,1,"Terrible, do not buy this! Very bad quality."
2956,P110,C0523,4,Nice design but a bit expensive.
2957,P107,C1066,4,"Works well, satisfied with the purchase."
2958,P135,C0979,5,"Perfect, works exactly as described. Thanks TechStore."
2959,P110,C0465,4,"Good, but shipping was a bit slow to Guelma."
2960,P106,C0919,5,Amazing quality for the price. Fast delivery.
2961,P105,C0282,3,"Average, expected better battery life."
2962,P122,C0907,4,Nice design but a bit expensive.
2963,P115,C0799,5,Amazing quality for the price. Fast delivery.
2964,P120,C1036,3,"It is okay, nothing special."
2965,P108,C0544,3,"Average, expected better battery life."
2966,P105,C1160,2,"Not good, stopped working after a week."
2967,P109,C0153,1,"Waste of money, totally disappointed."
2968,P127,C0873,1,"Terrible, do not buy this! Very bad quality."
2969,P106,C0043,5,"Excellent product, highly recommended!"
2970,P126,C0262,3,"Average, expected better battery life."
2971,P116,C0483,2,"Not good, stopped working after a week."
2972,P132,C0240,2,"Not good, stopped working after a week."
2973,P110,C0132,4,Nice design but a bit expensive.
2974,P110,C0354,4,"Good, but shipping was a bit slow to Guelma."
2975,P109,C1109,5,"Excellent product, highly recommended!"
2976,P128,C1015,5,"Perfect, works exactly as described. Thanks TechStore."
2977,P106,C0865,3,"It is okay, nothing special."
2978,P126,C1090,5,"Perfect, works exactly as described. Thanks TechStore."
2979,P136,C0080,1,"Waste of money, totally disappointed."
2980,P111,C0713,4,Nice design but a bit expensive.
2981,P101,C0682,4,"Works well, satisfied with the purchase."
2982,P115,C0981,1,"Waste of money, totally disappointed."
2983,P127,C0663,1,"Waste of money, totally disappointed."
2984,P102,C0865,1,"Terrible, do not buy this! Very bad quality."
2985,P137,C0482,5,"Excellent product, highly recommended!"
2986,P136,C1138,5,"Perfect, works exactly as described. Thanks TechStore."
2987,P110,C1013,2,"Not good, stopped working after a week."
2988,P134,C0583,5,Amazing quality for the price. Fast delivery.
2989,P108,C0333,4,"Good, but shipping was a bit slow to Guelma."
2990,P106,C0789,3,"Average, expected better battery life."
2991,P127,C1170,3,"Average, expected better battery life."
2992,P135,C0726,4,"Works well, satisfied with the purchase."
2993,P126,C0082,3,"It is okay, nothing special."
2994,P113,C0233,3,"It is okay, nothing special."
2995,P129,C0311,4,"Good, but shipping was a bit slow to Guelma."
2996,P110,C0357,3,"It is okay, nothing special."
2997,P126,C0631,3,"Average, expected better battery life."
2998,P104,C0235,4,Nice design but a bit expensive.
2999,P136,C0931,4,"Works well, satisfied with the purchase."
